lambda0,slope,log_likelihood
13.0839825370415,0.058518165663422,-66.2170024347963
52.2419039641704,-0.0784521089535803,-66.2126451652226
8.17695437255424,0.168017332832924,-65.6515265207332
25.9603313407683,-0.0558116451934442,-65.4027020699682
25.4583393958792,-0.0521766042763444,-64.8072696576519
14.6260069646914,0.188223277416303,-64.3584015164097
8.01883208286339,0.179309652761082,-64.1512369953647
46.1953022718978,-0.099342877847663,-63.8982230717094
20.0792434453748,0.147136254871322,-63.7561834100812
8.62602092281368,0.158986758091094,-63.4875332815693
41.2518329625448,-0.0978730179730008,-63.3764759695411
50.2031154397392,-0.074387334199236,-62.9393683351869
10.6388464683577,0.217488374419529,-62.8347837241154
13.9479837315094,0.0519796738266221,-62.6531206267366
7.95208541358218,0.18962330103118,-62.6045944166727
35.8321096927516,-0.0875079071126317,-62.5438112264471
7.89446546735701,0.222040349207513,-62.3999744334548
10.8379724606132,0.105882768253885,-61.9125431765776
8.0536342116651,0.217087592910025,-61.0616588437567
46.5020239146392,-0.028641658376305,-61.0316431390263
27.070151604067,0.0975596641161292,-60.6788490549161
16.6105740742237,0.023070523794283,-60.437084647196
43.1040829530249,-0.0909817899299788,-60.3820891454786
13.8331423007344,0.0584793212477452,-59.8672059877684
8.78077160514184,0.168359069723062,-59.1762488203615
41.8265727992652,1.1578542326141e-05,-58.1409372551763
14.1305842786947,0.184339768784023,-58.1026453757288
39.0259218726085,-0.0827450148075103,-57.8374940408702
46.0152909784741,-0.0392430765705365,-57.5711751737621
9.76027231386841,0.142447535659587,-57.4361396024945
46.5939362649269,-0.0655455593764498,-57.413634089391
8.72620860739983,0.20335269974935,-56.7667658324394
10.9986736379081,0.11507060506255,-56.2925124917937
17.8419411479141,0.15426166376118,-56.1126161560482
24.9618415726826,-0.0347396920276589,-56.0124144625209
10.5396896066222,0.205525643958698,-55.9839866282735
15.3705349791442,0.0454678493439143,-55.8357771932939
15.8341828400615,0.168417512832043,-55.7278758783317
9.79555509369508,0.147103992603411,-55.6794673653521
26.2328894004857,0.0957690050980849,-54.9858450151174
33.3890333875388,0.0500432991458387,-54.9493699100791
40.276064106471,0.00296607838912989,-54.7454604675388
17.6359309195645,0.022349976872582,-54.7406528297667
10.1791057385657,0.203672617916519,-54.698548377161
43.5872884503682,-0.0673728727447094,-54.4023177016283
34.8110734181685,0.0397830315759123,-54.3191204972185
12.5532745001034,0.0897893356139426,-54.2038036173937
16.6950972032847,0.0332498937182739,-54.1521960489472
44.1232251538205,-0.0414849930173408,-53.6936713669967
19.4977620281693,0.139118833083166,-53.5144482665409
35.3572748146609,-0.0647084154729629,-52.5066636210754
20.3072382948732,0.00320383069917654,-52.1959169690835
25.9736497225375,0.0931606628704192,-51.9001200007116
26.6190590576942,-0.0355476241522417,-51.8931534081626
9.7012522221759,0.172918270613803,-51.6674778427696
42.0141043373261,-0.056023630078672,-51.3440091566823
39.143186817794,0.0019452322520263,-51.2632325156988
14.2237127364253,0.0699502675739541,-51.2352843958066
10.3153675199607,0.191621536759662,-51.1373232246155
14.2780291848673,0.0695014402029389,-51.0849649505526
14.6942751493278,0.169500647003799,-50.9168341387304
22.7710252686185,-0.0120648099724141,-50.8884047302296
10.3756807991093,0.190185836494216,-50.7555752825839
39.1189745224881,-0.0610314716165241,-50.593591591259
16.1303475435371,0.158425462412988,-50.335070837704
14.4115059158888,0.170024082555183,-50.0787628684415
10.0687347430829,0.16801841835856,-50.0313464361362
41.5106779161686,-0.0434644152117673,-49.7450967593456
13.0792772134739,0.177736092480101,-49.5588714993648
13.7939975699019,0.17317739776412,-49.5404589051281
22.5081680327966,-0.00709807294625108,-49.2519814333702
29.3283365766712,-0.0412827633540146,-49.2384925231079
37.6160013379921,-0.0562329379748356,-49.0636958467551
10.6532171193674,0.183349358273404,-49.0405704956965
39.96916722163,-0.0504010120847705,-48.8546591050894
27.2850742971024,0.0797752777604667,-48.8454644793476
19.3549466194733,0.0176927742201192,-48.8388079011407
10.5345908746976,0.174345432670487,-48.1554205212799
15.3194066822341,0.159484034725833,-47.653580345553
11.291318673228,0.137147417954835,-47.3793325513334
13.8243197260072,0.0852430682852135,-47.3623628773442
11.1466235543323,0.142021227364782,-47.3032428310104
19.3939930540752,0.0206089046971,-47.2802536973203
28.0256465226485,-0.030661780295868,-46.7637422722677
11.2466509319797,0.172676509428473,-46.4223808320367
11.1903197636165,0.170621179090937,-46.2358482352401
19.7178477020625,0.020253328402901,-46.1650922402112
11.2382701511189,0.165959346401825,-45.67706281825
37.99292403189,-0.0358175249699709,-45.4646012684604
38.3806440073178,-0.025931719386883,-45.4217479795832
11.7751754411578,0.133759977180481,-45.352597295532
32.4453589216457,0.0366724715059833,-45.1371058053877
25.4866648803429,-0.0152480256609939,-45.0368756872869
20.188687759638,0.019559643704162,-44.7408080511949
12.0287029135557,0.130035219213338,-44.7245439409128
33.9960654890179,-0.0392496612744856,-44.5931018829844
24.9752657698924,-0.0113668753683752,-44.5053674056614
27.9129803526244,0.067449423108989,-44.4716230767569
21.1304985075318,0.0130650100181639,-44.3834305389437
11.6383009850013,0.148349895215133,-44.2682515228863
16.8338235901692,0.0530796280589889,-44.1716422866151
35.0336314913804,-0.0374576453537896,-44.1661473423769
15.0151656820821,0.0764510054475307,-44.0417782615762
26.5665531552354,0.0755312119570472,-43.8745527842925
14.2799727783025,0.0881469383507644,-43.8200029526318
22.9421652410179,0.100144259075302,-43.7376362558234
29.3128434589952,-0.0263420964111031,-43.3504507834982
13.4122001908363,0.104864205073579,-43.3448066374212
11.9916175032862,0.152358771409077,-43.0995473722944
12.086554715392,0.140522193858629,-43.0985151119848
35.6401471667464,-0.0040717407976132,-42.5232390454939
14.3440100380978,0.153671179578043,-42.5230906659373
25.2899394157241,0.0808389990739765,-42.180897213349
23.5806123348394,0.00237859711367887,-42.0845776460847
33.45849164989,0.0183455513637426,-42.0779822838803
14.7309788636598,0.0873942923113429,-41.8792588322731
29.1452036334051,-0.0210177146962481,-41.7562405065586
16.3759351580654,0.0652989898324692,-41.6666428242818
16.238431962816,0.140825441707799,-41.6553352958872
27.9158641729153,0.0609562894226933,-41.6163417023616
20.4804829990266,0.0255725570558873,-41.3405342603267
14.7339290650255,0.148063475258638,-41.2855617385213
34.2573297147588,0.00260375884201036,-40.9713036678617
14.5236967168839,0.0941909881199089,-40.9469040029472
33.3447305009389,0.0137106528015008,-40.9178532200245
25.2524227332472,0.078271410442123,-40.9171675347377
23.3988942969426,0.00662822379319488,-40.8897769852883
32.6030855904039,0.0209624428645109,-40.8585501130946
15.2757025867516,0.0828377055197432,-40.8134231331548
16.8718721650485,0.061930111770593,-40.7940154876896
23.096160337138,0.0930202311187001,-40.7790568629578
18.2919077933327,0.0470505646894781,-40.6169609341297
12.9361709981953,0.140917588762503,-40.5944588072847
26.0582652098792,0.0708288557859447,-40.2127822877492
16.004397090529,0.0748290748298389,-40.1673652735004
24.5209758439501,0.0815468378087457,-40.1234832300825
24.2318930667513,0.00416779441733004,-40.0846929988415
19.3467315060101,0.116848086994611,-39.9991566847928
14.1885603370817,0.104629644441261,-39.9760643053787
22.2646368250253,0.0967960989841929,-39.9123759599846
17.3321411275147,0.0596235731288272,-39.823343205114
13.4459398800528,0.125486231611012,-39.6966029558365
33.0220425798366,-0.0111936326511788,-39.4350357499849
30.4432369332252,-0.0150672242981891,-39.4296139020941
13.805621456212,0.118443245581385,-39.2389734717352
15.8242726782434,0.0807208743575347,-39.2310138979634
30.8130415939873,0.0301419096298741,-39.1918870747231
18.7558821826113,0.0470088736701374,-39.1024897541394
13.6373281854165,0.13031829471057,-39.0072509868004
27.4863946592886,-0.00627730639195735,-38.9055254327371
23.1424711722064,0.0140615101547633,-38.8510138541091
14.0664199347209,0.138092897939899,-38.8455444851767
29.7434346471744,-0.0114299837906509,-38.828393359829
16.7552788642919,0.0711301359603164,-38.4701187274024
32.3054697030161,0.000745702531752098,-38.3422073082896
18.8809333371475,0.115614710372531,-38.3317639634596
27.6849025105807,0.0529231741912254,-38.250775642469
15.3345510600779,0.134245136028488,-38.2182642628225
19.5730219482673,0.110798793084003,-38.2162770119677
31.9761975455149,0.00913852966870173,-38.2058392325558
19.3624741805081,0.11207782464229,-38.1804533433247
28.1706535339987,-0.00527623345916911,-38.1364176619118
14.2523808248644,0.118246253400993,-38.0126332876292
25.2267340484195,0.0705959798352866,-37.9300011439948
20.4365925634067,0.0359844956694883,-37.8953777298915
29.0426111073447,0.04023449107905,-37.8784057953965
25.2343112409945,0.0702774285167823,-37.8431501847702
28.1816493373269,-0.00395139073790802,-37.8221220268194
25.961521407648,0.064742267980143,-37.8072845332129
22.3633115265631,0.0906784935843001,-37.7825644122301
29.9313779686452,0.0308040500279933,-37.6482992488054
14.5490596488591,0.130040888263279,-37.6468324192995
27.5231324634074,-0.00144496569383485,-37.6390980852564
26.1487542209504,0.00332862573768847,-37.6044349379338
23.6594450790301,0.0808470110415021,-37.5475567868803
17.8091524722619,0.0621898421954198,-37.5201114591982
22.3990593170082,0.0894165667344871,-37.4265659957141
16.9328682123753,0.124242798879537,-37.4145618890372
14.6957427601162,0.12872799693556,-37.4130469757728
14.757161846079,0.128484272664092,-37.3449969175072
23.7728575849547,0.0156099989789609,-37.2783693627042
27.8238805538125,-0.000241605874713138,-37.1906638766073
23.4253479515058,0.0180732543877398,-37.1312850578731
19.5801389001251,0.107570681844084,-37.1202160905976
17.0037695253025,0.0735780107993066,-37.0806777914499
24.2679475246189,0.0749230272110772,-37.0501233991133
28.4174583360527,-0.000676127829978746,-37.0382504691363
28.3782069347436,-0.000585551403773454,-37.0331326313578
15.7468174932697,0.092514339436837,-36.9798898172964
16.9729288442214,0.0746211841464751,-36.9350224608922
30.7762146273717,0.0117061493543561,-36.9075148344319
25.5659648080053,0.0646298491282655,-36.872919231336
15.1765471861993,0.126030968238504,-36.8563805791382
18.6326560894916,0.112547327813328,-36.816663487643
20.2940875497394,0.0408967852490966,-36.805836060683
25.312055949812,0.0663088364152777,-36.7991537430101
15.1293339877731,0.106897301489519,-36.7605418217929
30.5576328413473,0.0140868821885397,-36.7518612430873
28.4112409751503,0.040510456265149,-36.7322517764179
15.195706865475,0.10680722629857,-36.6148258045246
15.8381913702918,0.0934764741222236,-36.5779135239701
19.9524021244735,0.0446749982363805,-36.564893686299
15.8103851814736,0.0947707768196463,-36.463710339142
30.2770281699669,0.00986816569354681,-36.4264800000843
15.0993374668695,0.116782602983334,-36.4033682722923
30.140423979944,0.0156447890808161,-36.3594003792744
17.1220742566733,0.0755692829363315,-36.3183582041093
19.8654208276963,0.102944094329265,-36.2566864462425
16.8237802175847,0.0802863103213152,-36.188642228242
29.6492046568694,0.00714979826013712,-36.1303516423674
16.8939269396327,0.0797313186781072,-36.1089242169337
21.3092526201696,0.0355811234594357,-36.1048865349026
15.8758293753225,0.121177873635111,-36.1036666816792
18.149593089767,0.0643705709097361,-36.0588869892734
19.2285803388532,0.106059857649649,-36.001092463619
29.6285402218523,0.0195215091610863,-35.9699902566765
28.4521327423008,0.00591534581833302,-35.9593451881572
28.4916333924513,0.00660992324771241,-35.8697515379271
20.7935422360558,0.0954826297254066,-35.8566187452878
15.7746528358319,0.118560218282515,-35.8454999585996
19.0927994400778,0.0555287919581371,-35.8250772112912
26.6588107789555,0.00961970838933386,-35.7955176731333
17.6597424055471,0.11379980625506,-35.7408441786801
15.9543256271,0.0988423272224868,-35.6605156173163
15.9854724414654,0.117190667167521,-35.6338736929023
20.4855413132514,0.0439445657740307,-35.6109058022226
22.1137317646232,0.0322493709373572,-35.5315335688878
25.5403633415879,0.05949567737811,-35.5105248116236
27.1015945591107,0.0460276590809625,-35.5035349714806
16.6954001504189,0.115962091961295,-35.4734926141262
21.9826627301224,0.0337103102225088,-35.3922310102659
28.4726728796816,0.0305525043342784,-35.3917340339885
17.5059484415736,0.0757464642705881,-35.3346362905196
25.060807577844,0.0177652118232819,-35.2509683601497
16.1244358358293,0.100307221746545,-35.225082973036
18.8684791619886,0.105114238577601,-35.2207825082771
17.0646040596381,0.0827340935190949,-35.203273873648
20.0246129426072,0.0496037202906589,-35.2032228399552
25.9165250414227,0.0549158201350114,-35.2008917120151
27.6860379048911,0.0378573393249069,-35.153091503236
26.5942615861233,0.0134852966598415,-35.1489021298149
23.9786153121497,0.0232575369085876,-35.1178582623142
17.9238944682515,0.0716913636340685,-35.1143288311543
28.5597273483695,0.0250623856310778,-35.1097241950445
16.4413793888989,0.0953919649009164,-35.0121644541731
16.6948028300031,0.112446239544981,-35.0087604910496
24.0625944850078,0.0234885458005269,-34.9837525841467
17.5628665634196,0.0775805833731345,-34.9096044233759
20.2356009412105,0.0494614193830879,-34.8370303964634
17.4265661017009,0.109863299426853,-34.8296976378422
22.6104222359054,0.0325191722776491,-34.7557504136055
27.0139192724019,0.0417985759369959,-34.7320078657245
27.7806216295814,0.0324526252903885,-34.7306982776429
18.0741151256504,0.0721319104330648,-34.7226670345708
18.3202795900897,0.0694665230015589,-34.6720469009807
17.2623502493877,0.109131939589064,-34.6679560262329
16.4520689564705,0.104349095622636,-34.6584144202568
16.8609133804488,0.0908584467492073,-34.6492624541173
16.8281826495084,0.0918967243663119,-34.6172677010222
22.1922727139701,0.0359450022720355,-34.5910586881186
17.1991343618476,0.108445343905131,-34.5719791513373
24.5225225419813,0.0237949701433496,-34.5235551793749
17.743511887388,0.0780762545544396,-34.4783807811757
27.125176509205,0.0188174656440834,-34.4308268647661
17.0940270223729,0.106346368466624,-34.3639601902866
18.296536318272,0.103344084251914,-34.3051034194616
27.5043686874726,0.0286245764601608,-34.2802869148197
19.4598023013941,0.0597595098729444,-34.2235969219041
27.4317238700163,0.0278974475553192,-34.2123524495318
19.0486060160358,0.06409504967694,-34.2040436522311
21.015350042989,0.0867568909706726,-34.0843183265269
22.966960233197,0.0729107932074608,-34.069488447278
22.2696198551495,0.0381774206333942,-34.0594065411411
17.5816297089699,0.084239295506589,-34.0541439723327
25.2195613555094,0.0543541755714023,-34.0410663811966
17.3467634251965,0.102395714292584,-34.0069439733933
20.13158037486,0.0547021379279079,-34.0030135765957
18.5510860831852,0.100311815327176,-34.000929313078
26.2633129501926,0.0435384457768307,-33.9944042421859
18.9606920894582,0.0665563085013809,-33.9670550352163
22.0377270226204,0.0791193064861261,-33.956660740762
17.2873039534532,0.101073901096953,-33.9543288131221
18.919397429701,0.0672708080941584,-33.9295484579316
26.2046481146993,0.0434847127266778,-33.9229867410133
20.8730539576494,0.0868138550935237,-33.9107353211994
26.9200173700202,0.0271096383800764,-33.9058781236676
17.338532842581,0.0914565336187634,-33.9007033916361
17.8595535248157,0.101573956141261,-33.8978415663932
17.9668006300178,0.101394585471604,-33.8966502683727
26.9057081672369,0.0282984082249267,-33.8771718422561
18.2172832050766,0.0766703579041256,-33.8367543900176
25.8427977924999,0.0250515906050487,-33.808958688475
18.8263648345027,0.0977169734138511,-33.7925602184997
24.9333165319781,0.0549845639957115,-33.7581012333999
18.63859061031,0.098239311952855,-33.7572797745623
25.5149800217373,0.0493406405065207,-33.7534212111668
23.159245522796,0.0697400842295633,-33.7510263938317
25.2428591942776,0.0519162405903324,-33.7382340639273
26.1519476823373,0.0419213234058531,-33.7318824998123
24.2676793318727,0.0606304973842749,-33.7253264373294
22.9461257502579,0.0361812788129418,-33.7078084094988
26.4494410695516,0.0281603467070458,-33.6771797553268
26.5618075688344,0.0330227860548606,-33.6711153497653
23.3450211718526,0.0343583830949973,-33.6621861673832
26.4098930026756,0.0366254887457706,-33.6550311027954
18.8689867181069,0.069914567075644,-33.6481224086451
26.4844089903827,0.0303609685090254,-33.6311420332455
20.8915364394298,0.0850970007296093,-33.6168387050624
18.4935667345243,0.0750989193643386,-33.5948416449072
25.3356732832515,0.0277960129036662,-33.5922473993154
18.1058564352077,0.0980917578426278,-33.589069622773
25.8232256191541,0.0441150280431696,-33.577835085987
17.6644166655441,0.0908405100655204,-33.5654358117112
26.3437126787237,0.0351729097568478,-33.5612358605226
24.5839465481944,0.0300216224498049,-33.5457104871088
17.8086811146283,0.0871744072325119,-33.5436859363113
17.7069265614113,0.0907486936240003,-33.5271991443391
26.2493491726627,0.0359840262689881,-33.5143963388284
20.5773735678061,0.0540410029056435,-33.4782484384424
23.0126030949245,0.0374995686052784,-33.4492249801057
25.0274297310267,0.0297858509063376,-33.4439029511465
17.8283382475125,0.0939653217990014,-33.4373885778324
23.7237873368655,0.0341791742532379,-33.4291310263366
21.2258368283977,0.049269994592979,-33.4115085966398
18.5200567733998,0.0955918620262317,-33.4106886409682
25.9635363957083,0.038945931057708,-33.3987122049664
20.6582129675908,0.0538993993698701,-33.3975048570881
19.3826528492249,0.0922534416149028,-33.3843087570867
19.8998308767941,0.0895802383008981,-33.3786480243295
22.0277916233067,0.0759166423237074,-33.3703411916376
22.6880428013742,0.0398799204328562,-33.3636864576445
22.453012002602,0.0726177515354794,-33.3389233036509
22.6193140080927,0.0407342678334622,-33.2979305982297
24.0844652974404,0.0590929312065086,-33.2901741058499
24.5945211228114,0.054304762765625,-33.2837792510251
21.8126203092712,0.0459242211434663,-33.2811488623579
20.5368959855848,0.0851582629322484,-33.2673909080846
20.425610041222,0.0569164557217815,-33.25472659975
21.7110277441992,0.0771831033741668,-33.2186958522457
23.4305269365669,0.0639411667133137,-33.1912036459059
25.6734861782827,0.0354470985834523,-33.1904807836733
20.0733912224768,0.0606697040748453,-33.1883982852304
20.7589854415874,0.054552480848679,-33.1863716134028
19.3987030063104,0.0677114999666307,-33.1845915675453
23.5684605841674,0.0627054244046336,-33.1807857817574
18.532284236689,0.0926283785527967,-33.1721980830775
20.6888782300358,0.0552921676862809,-33.1662754522099
21.6211952524677,0.0480991590119004,-33.1618465264899
21.9051708685824,0.0753261553133122,-33.1455011596548
20.4367950872053,0.0848985385151256,-33.1452924521889
24.243292768041,0.0347206708642442,-33.1360737858575
25.3410338862457,0.0345785333375838,-33.1082218906652
25.0834895531247,0.0340458334887105,-33.0976365061449
18.3565624273771,0.0859597341061368,-33.0743364454475
22.9078509330188,0.0672604193675102,-33.0693118580947
24.4099382316212,0.0539627863221776,-33.065629523767
18.6364352563462,0.0908549539922495,-33.0566081366652
20.7439553446625,0.0559266556581758,-33.0249429904856
19.2078417268097,0.0896124598750836,-33.0145894345081
19.3156341011526,0.0891216521851983,-33.0007578507945
20.5271454349516,0.0580364226924516,-32.9970842935324
23.8450023714371,0.0374836063014193,-32.9866584792607
24.4817903137374,0.0522744546014724,-32.9846623117076
23.8637316153792,0.0582612204426756,-32.9690941308942
25.1282590551758,0.0431492224859495,-32.9676187388067
23.4802356754903,0.0615951485237052,-32.9573785593408
22.5709662820661,0.0688238725598951,-32.931702967832
24.6559595612104,0.0367063670097119,-32.9198687579434
25.0228296291414,0.0424747524004679,-32.8922527593439
24.9961125114446,0.0390400174453399,-32.8853814668748
21.5164903388936,0.0760742840740241,-32.8801791083622
23.5919206863285,0.0598017130938908,-32.8729468589461
24.8550466603744,0.0451270605827409,-32.8604768865333
22.9880123587702,0.0423172109560226,-32.8572674910035
23.9742610834464,0.055965534955,-32.8536576212795
23.7983013962492,0.0576493706365461,-32.8507395246387
24.8764596621997,0.0397156218531046,-32.8362431365864
22.5423231130003,0.068237523463379,-32.8344984708333
21.8152332377351,0.0735736791414835,-32.8272963976731
19.1240501528576,0.0871697946931346,-32.8235826386254
24.3597913296293,0.0383457661584641,-32.8224480967593
24.6253638902987,0.0478796423444981,-32.8201396300817
24.6052174904101,0.038652395846322,-32.8153675644801
22.5128407502282,0.0681805633999248,-32.8016293481324
24.0863204254451,0.0540920956065022,-32.7967667855428
23.5306267158741,0.0595425480030736,-32.7940320741304
24.818332793864,0.042310348654311,-32.7937378963711
22.8635227272944,0.043584592782102,-32.7894277867782
21.2103396694924,0.0541677529258676,-32.7875049424739
24.4386236960608,0.0396600532426015,-32.7545361277324
23.6133959522934,0.0410695757301722,-32.7342282644215
24.6609622137833,0.0422766295278639,-32.7335700824661
19.1232830001989,0.08516312619221,-32.7285688424609
23.9217704279319,0.0403729891367127,-32.7266369562362
23.2883137628579,0.0609161330219468,-32.7177084773677
19.1854565135816,0.0850069902862345,-32.7139473510696
19.1381823129551,0.0846085269266117,-32.7066183679316
21.3222878695001,0.0757586345149974,-32.6926401836453
21.8036829583872,0.050803839260829,-32.6866404668359
21.2956239631443,0.0545429257928067,-32.6788425754743
21.2658820576174,0.0548175705349586,-32.674274744784
23.2114820643882,0.0610876260643588,-32.6713690650702
19.5014329785767,0.0726748770601444,-32.6697898831877
19.2552620738873,0.0767559585254839,-32.6672700960117
21.7142682891216,0.0516263553069543,-32.6652298919221
19.1241364374055,0.0806190161895387,-32.662333233155
19.9763340843045,0.0669503104113891,-32.6545616929238
24.2773266237748,0.0490296728648589,-32.6520318451456
23.4904061273246,0.0582242401092133,-32.6498792593924
24.4252085114895,0.0438968303594546,-32.6438636318107
21.7504037444342,0.0723627699189305,-32.640777809443
22.3791932780748,0.0477453854495216,-32.6346988474091
22.5307785973566,0.0663865761540786,-32.6285455601112
19.223265145577,0.0817973595046623,-32.622419060965
19.2364834183783,0.0811401290302831,-32.6120776868101
24.2048481173862,0.0429086923776181,-32.6073425956549
19.9495296726143,0.0680594630279745,-32.597314150914
23.0749581202491,0.0447404437854191,-32.5970365063547
21.6988133923384,0.0722895804935973,-32.5969469274594
24.2882726344552,0.0445310088086229,-32.5968098622287
20.4707805763959,0.0627631566049272,-32.5771388795426
24.131379452603,0.0437353425306574,-32.5732254841789
20.370577063994,0.0799348542538841,-32.5678298837144
19.7335612464895,0.0714470909965709,-32.5597900292067
22.1956139715453,0.0497092572302891,-32.553421408431
20.5568207903245,0.0788322789415745,-32.5525152870898
22.1656887787983,0.0500526586205214,-32.53912367258
19.9775554048011,0.080972122873022,-32.532847827165
21.9768067576865,0.0513019742619565,-32.5321179592805
22.852778073992,0.0625025846562014,-32.52437824436
22.2015472422013,0.0500572870935642,-32.5205607174433
22.5216042203793,0.0651650708359361,-32.512718474849
20.7670558173842,0.0608309899963737,-32.5088283059456
21.158368059527,0.0748475986150859,-32.5034698345301
20.288472404228,0.0658800779410127,-32.4875710852489
19.5999445391939,0.0758611501872867,-32.4871531807705
19.7743103423124,0.0728369560015506,-32.4738805896146
20.5667122074789,0.063229955267539,-32.471666946799
19.6097155654143,0.0786879843682761,-32.4711430552795
22.3166877650413,0.0662643872827779,-32.4675569793361
21.2150868729418,0.0575609074402525,-32.4648973975629
23.4280223136499,0.045903876209543,-32.4560489488743
20.5763991103862,0.0773479080074074,-32.4475497252974
22.7352580434418,0.0482560544294283,-32.4454595464965
21.2642797618425,0.0734460218858228,-32.4420945991171
20.0769276973213,0.0692008885654851,-32.4418015857995
22.6846258178669,0.0485733731693317,-32.4393733316092
23.7765590564245,0.0492133771149227,-32.4329841483332
22.2268828830633,0.06652837401408,-32.4327065829162
19.733937898788,0.0754257047202813,-32.4325604825497
22.6899943210011,0.0487281523393504,-32.4274224412705
23.7555968967138,0.0482833599113723,-32.4263532287932
23.1914716945315,0.0470540896742301,-32.4214087044339
19.7750555428956,0.0777011165220299,-32.418819542883
21.7873719480855,0.0539565753928079,-32.4178035117435
21.4270505449906,0.0565476208067998,-32.4162167653339
22.2598305411218,0.0660278722055877,-32.4147016865388
19.9247151648381,0.0784288622871739,-32.4134442004901
21.773547445475,0.0696708568031138,-32.4133469856299
20.8045800594029,0.0756460558622688,-32.4084426756325
19.850941443382,0.0778839863564741,-32.4074278649322
19.8150728939539,0.0748732189684009,-32.4059004988969
20.3704307117813,0.066372536558235,-32.4050469354479
20.2303430674176,0.0680559126780093,-32.4036085372651
23.2651570102997,0.0473302900108152,-32.4017061956623
22.8492169000572,0.0484878700663719,-32.4013421114915
20.5665138815426,0.0643447796247803,-32.400075218207
20.2828944492623,0.0675066046360014,-32.3991774755918
19.8499091697563,0.077290607161818,-32.3975097275337
23.4487286758469,0.0539602167994571,-32.3946306644121
22.9812444546153,0.0482228915499441,-32.3907512867486
23.6291140976984,0.0496513654217489,-32.3904385898187
20.1852347094195,0.0689459721760111,-32.3894536804529
22.1258289992075,0.0667251173530938,-32.3888992931583
23.6005784449119,0.0488608344849616,-32.3865836819983
21.350155271166,0.072123034044831,-32.3831093066057
19.9215468869449,0.0771484813228266,-32.3824739016125
20.592821508534,0.0762314913172429,-32.3812540372594
21.3963764008171,0.0572992203632951,-32.3791627118873
23.3630144750091,0.0546741349984863,-32.3791195141242
23.3006137659289,0.0480675031591217,-32.3718673079085
20.7781982427433,0.0627266383878993,-32.3708638456881
20.618984721698,0.0759348903590589,-32.3706153523977
23.5474886284499,0.050303884794482,-32.3691474189528
20.4601983973162,0.0660896473688323,-32.3671495786501
20.9789295383147,0.0740636147654802,-32.3650080083817
22.9347870645083,0.0489098851498026,-32.362992347905
23.3344154800464,0.0543259230511962,-32.3562319316755
23.4622727631437,0.0507319299008759,-32.347438537656
22.6787996708853,0.0501484942952087,-32.3454849519342
20.0423438546121,0.0760407941332511,-32.3451010083412
23.1863527455878,0.0559489222066229,-32.3437535352119
21.629144367748,0.056118719134841,-32.3430814272358
20.0160084241118,0.0739568859032798,-32.3414870552979
22.7812058187816,0.0602031538475657,-32.3351749657386
22.706070339346,0.0608423083565209,-32.3306896986654
21.4118455240959,0.0707585124162052,-32.3179539547412
20.1208582475015,0.0749690378445876,-32.3178821347434
20.4610345915563,0.0753044980901516,-32.3130493069008
20.3490371061741,0.0687703201890171,-32.3129703416443
21.1321120058263,0.0604996004971924,-32.3124101489069
22.7967100647276,0.0505253688749293,-32.3075192600026
21.8052483716707,0.0555207236609984,-32.3053901231834
22.774657814681,0.0594369844547901,-32.2969291054237
20.1842681880486,0.0738256428179812,-32.2967641611423
21.0908970468762,0.0722623089314408,-32.294056287866
22.4258310175826,0.0627069607647372,-32.2937680532037
21.5151009653058,0.0578355366436168,-32.2891866647347
23.036285427553,0.0561036390893868,-32.2883612407069
21.3771524580164,0.0589090879189253,-32.2882366259304
22.8571252930106,0.0508833680895893,-32.2877752757679
22.8589218487054,0.058248482508358,-32.2862999796549
22.7543512365596,0.0511831897382578,-32.2854908969278
20.2724807790821,0.0741287301862284,-32.2847322227342
20.2605271474816,0.0739039507461332,-32.2835966942725
23.1575859885692,0.0530464406163085,-32.2787847879719
22.3263058839474,0.0531263655918362,-32.2725744135002
22.6573026809144,0.0600033577011283,-32.2705341511935
22.8304991543671,0.0516737410513271,-32.2633195398013
22.9481211741261,0.0517088053430997,-32.2625729419875
23.03666173557,0.0522480843334499,-32.2603715511052
22.9740716087934,0.0519522730686476,-32.2589916410262
20.3618176770554,0.0724466093058019,-32.25589776057
20.9029315064655,0.063784376180267,-32.2551781574448
20.4153563054669,0.0701697880654975,-32.2547160413862
20.5020347706204,0.0733664972702842,-32.253981196924
21.4733073401302,0.0588161029019436,-32.2538088696549
21.1160026963973,0.071319218795056,-32.2530745993125
22.5473517919994,0.0526607778589255,-32.2528273399882
23.0169797292017,0.05428939701833,-32.2525405779775
20.8101993237637,0.0648305375906311,-32.2521635223795
22.9112107772545,0.0522326634422371,-32.2502061005157
20.5006924209902,0.0731852342651107,-32.2500040773772
20.4246485810324,0.0727644920105053,-32.2488686498827
20.4570556892234,0.0729788433820028,-32.2486339479497
21.0554815567252,0.0624787843568784,-32.2475225213281
22.6467388461135,0.0525227064763442,-32.2471481669884
20.7404167362444,0.072770262761192,-32.2465531058192
20.4690005688796,0.0727628924113737,-32.2443279217451
20.641439490981,0.0670584262932954,-32.244307773214
22.8319718519645,0.0570984403879524,-32.2431247163215
22.7321197796576,0.0582981959714366,-32.2407688845949
22.233728012916,0.0543007943602492,-32.2395829858633
22.37790039202,0.0619374283073082,-32.238574998843
22.2609336880691,0.0629839410466061,-32.2380775037201
